Timestep;year;month;day;hour;real_time_measured_MW;monitored_capacity_MW;capacity_factor
5316;2015;8;29;12;5.75;1122.51;0.005122449
5317;2015;8;29;13;8.985;1122.51;0.008004383
5318;2015;8;29;14;7.1;1122.51;0.006325111
5319;2015;8;29;15;6.4625;1122.51;0.005757187
5320;2015;8;29;16;6.895;1122.51;0.006142484
5321;2015;8;29;17;9.525;1122.51;0.008485448
5322;2015;8;29;18;14.68;1122.51;0.013077834
5323;2015;8;29;19;32.815;1122.51;0.029233593
5324;2015;8;29;20;67.38;1122.51;0.060026191
5325;2015;8;29;21;118.7675;1122.51;0.105805293
5326;2015;8;29;22;185.795;1122.51;0.165517456
5327;2015;8;29;23;192.945;1122.51;0.17188711
5328;2015;8;30;0;208.9875;1122.51;0.186178742
5329;2015;8;30;1;197.1725;1122.51;0.175653224
5330;2015;8;30;2;239.945;1122.51;0.213757561
5331;2015;8;30;3;256.0875;1122.51;0.228138279
5332;2015;8;30;4;266.375;1122.51;0.237303008
5333;2015;8;30;5;165.5175;1122.51;0.147453029
5334;2015;8;30;6;184.89;1122.51;0.164711228
5335;2015;8;30;7;167.1475;1122.51;0.148905132
5336;2015;8;30;8;84.22;1122.51;0.075028285
5337;2015;8;30;9;32.64;1122.51;0.029077692
5338;2015;8;30;10;25.325;1122.51;0.022561046
5339;2015;8;30;11;29.885;1122.51;0.026623371
5340;2015;8;30;12;41.7725;1122.51;0.037213477
5341;2015;8;30;13;72.14;1122.51;0.064266688
5342;2015;8;30;14;87.6325;1122.51;0.078068347
5343;2015;8;30;15;70.3075;1122.51;0.062634186
5344;2015;8;30;16;56.7575;1122.51;0.050563024
5345;2015;8;30;17;41.34;1122.51;0.03682818
5346;2015;8;30;18;25.5975;1122.51;0.022803806
5347;2015;8;30;19;19.7825;1122.51;0.017623451
5348;2015;8;30;20;26.58;1122.51;0.023679076
5349;2015;8;30;21;39.3275;1122.51;0.035035323
5350;2015;8;30;22;82.3875;1122.51;0.073395783
5351;2015;8;30;23;103.035;1122.51;0.091789828
5352;2015;8;31;0;126.5425;1122.51;0.112731735
5353;2015;8;31;1;136.8975;1122.51;0.121956597
5354;2015;8;31;2;149.71;1122.51;0.133370749
5355;2015;8;31;3;174.1225;1122.51;0.155118885
5356;2015;8;31;4;142.94;1122.51;0.127339623
5357;2015;8;31;5;99.19;1122.51;0.088364469
5358;2015;8;31;6;99.2;1122.51;0.088373378
5359;2015;8;31;7;130.2225;1122.51;0.116010102
5360;2015;8;31;8;184.015;1122.51;0.163931724
5361;2015;8;31;9;168.7025;1122.51;0.150290421
5362;2015;8;31;10;138.535;1122.51;0.123415382
5363;2015;8;31;11;140.9475;1122.51;0.125564583
5364;2015;8;31;12;180.795;1122.51;0.161063153
5365;2015;8;31;13;169.935;1122.51;0.151388406
5366;2015;8;31;14;266.91;1122.51;0.237779619
5367;2015;8;31;15;327.525;1122.51;0.291779138
5368;2015;8;31;16;255.63;1122.51;0.227730711
5369;2015;8;31;17;183.8725;1122.51;0.163804777
5370;2015;8;31;18;152.6575;1122.51;0.135996561
5371;2015;8;31;19;141.6325;1122.51;0.126174822
5372;2015;8;31;20;148.815;1122.51;0.132573429
5373;2015;8;31;21;150.125;1122.51;0.133740457
5374;2015;8;31;22;184.285;1122.51;0.164172257
5375;2015;8;31;23;174.31;1122.51;0.155285922
5376;2015;9;1;0;151.245;1122.51;0.134738221
5377;2015;9;1;1;103.31;1122.51;0.092034815
5378;2015;9;1;2;110.305;1122.51;0.098266385
5379;2015;9;1;3;106.5325;1122.51;0.094905613
5380;2015;9;1;4;88.245;1122.51;0.078613999
5381;2015;9;1;5;78.485;1122.51;0.069919199
5382;2015;9;1;6;86.92;1122.51;0.077433609
5383;2015;9;1;7;155.705;1122.51;0.138711459
5384;2015;9;1;8;191.3275;1122.51;0.170446143
5385;2015;9;1;9;179.77;1122.51;0.160150021
5386;2015;9;1;10;163.055;1122.51;0.145259285
5387;2015;9;1;11;147.6775;1122.51;0.131560075
5388;2015;9;1;12;150.1125;1122.51;0.133729321
5389;2015;9;1;13;152.1275;1122.51;0.135524405
5390;2015;9;1;14;158.1;1122.51;0.14084507
5391;2015;9;1;15;158.625;1122.51;0.141312772
5392;2015;9;1;16;127.415;1122.51;0.113509011
5393;2015;9;1;17;107.41;1122.51;0.095687344
5394;2015;9;1;18;73.57;1122.51;0.065540619
5395;2015;9;1;19;54.285;1122.51;0.048360371
5396;2015;9;1;20;47.01;1122.51;0.04187936
5397;2015;9;1;21;38.9975;1122.51;0.034741339
5398;2015;9;1;22;37.065;1122.51;0.03301975
5399;2015;9;1;23;32.8725;1122.51;0.029284817
5400;2015;9;2;0;23.8025;1122.51;0.021204711
5401;2015;9;2;1;18.1025;1122.51;0.016126805
5402;2015;9;2;2;17.9725;1122.51;0.016010993
5403;2015;9;2;3;14.7675;1122.51;0.013155785
5404;2015;9;2;4;14.745;1122.51;0.01313574
5405;2015;9;2;5;17.91;1122.51;0.015955314
5406;2015;9;2;6;32.455;1122.51;0.028912883
5407;2015;9;2;7;38.795;1122.51;0.034560939
5408;2015;9;2;8;36.775;1122.51;0.032761401
5409;2015;9;2;9;24.8275;1122.51;0.022117843
5410;2015;9;2;10;26.53;1122.51;0.023634533
5411;2015;9;2;11;33.1625;1122.51;0.029543167
5412;2015;9;2;12;39.6275;1122.51;0.035302581
5413;2015;9;2;13;33.56;1122.51;0.029897284
5414;2015;9;2;14;33.625;1122.51;0.02995519
5415;2015;9;2;15;41.01;1122.51;0.036534196
5416;2015;9;2;16;37.905;1122.51;0.033768073
5417;2015;9;2;17;30.8325;1122.51;0.027467461
5418;2015;9;2;18;46.31;1122.51;0.041255757
5419;2015;9;2;19;20.015;1122.51;0.017830576
5420;2015;9;2;20;18.06;1122.51;0.016088944
5421;2015;9;2;21;14.32;1122.51;0.012757125
5422;2015;9;2;22;14.5375;1122.51;0.012950887
5423;2015;9;2;23;9.0075;1122.51;0.008024427
5424;2015;9;3;0;9.75;1122.51;0.008685891
5425;2015;9;3;1;11.77;1122.51;0.01048543
5426;2015;9;3;2;12.8575;1122.51;0.011454241
5427;2015;9;3;3;19.61;1122.51;0.017469778
5428;2015;9;3;4;25.6625;1122.51;0.022861712
5429;2015;9;3;5;29.555;1122.51;0.026329387
5430;2015;9;3;6;31.1875;1122.51;0.027783717
5431;2015;9;3;7;37.205;1122.51;0.033144471
5432;2015;9;3;8;47.18;1122.51;0.042030806
5433;2015;9;3;9;42.6075;1122.51;0.037957346
5434;2015;9;3;10;45.0375;1122.51;0.040122137
5435;2015;9;3;11;61.59;1122.51;0.054868108
5436;2015;9;3;12;93.1;1122.51;0.082939127
5437;2015;9;3;13;92.9625;1122.51;0.082816634
5438;2015;9;3;14;140.8375;1122.51;0.125466588
5439;2015;9;3;15;96.3375;1122.51;0.085823289
5440;2015;9;3;16;89.7875;1122.51;0.079988152
5441;2015;9;3;17;106.3975;1122.51;0.094785347
5442;2015;9;3;18;103.57;1122.51;0.092266439
5443;2015;9;3;19;70.17;1122.51;0.062511693
5444;2015;9;3;20;39.61;1122.51;0.035286991
5445;2015;9;3;21;41.14;1122.51;0.036650008
5446;2015;9;3;22;66.8875;1122.51;0.059587442
5447;2015;9;3;23;90.2875;1122.51;0.080433582
5448;2015;9;4;0;115.1075;1122.51;0.102544743
5449;2015;9;4;1;128.0025;1122.51;0.114032392
5450;2015;9;4;2;145.495;1122.51;0.129615772
5451;2015;9;4;3;165.6525;1122.51;0.147573296
5452;2015;9;4;4;156.675;1122.51;0.139575594
5453;2015;9;4;5;173.3675;1122.51;0.154446286
5454;2015;9;4;6;172.135;1122.51;0.1533483
5455;2015;9;4;7;163.77;1122.51;0.14589625
5456;2015;9;4;8;156.1575;1122.51;0.139114574
5457;2015;9;4;9;135.1375;1122.51;0.120388683
5458;2015;9;4;10;145.06;1122.51;0.129228247
5459;2015;9;4;11;143.8375;1122.51;0.12813917
5460;2015;9;4;12;193.4675;1122.51;0.172352585
5461;2015;9;4;13;212.385;1122.51;0.189205441
5462;2015;9;4;14;241.5575;1122.51;0.215194074
5463;2015;9;4;15;240.75;1122.51;0.214474704
5464;2015;9;4;16;252.1175;1122.51;0.224601563
5465;2015;9;4;17;236.9975;1122.51;0.211131749
5466;2015;9;4;18;227.945;1122.51;0.203067233
5467;2015;9;4;19;227.88;1122.51;0.203009327
5468;2015;9;4;20;229.05;1122.51;0.204051634
5469;2015;9;4;21;228.175;1122.51;0.203272131
5470;2015;9;4;22;257.5;1122.51;0.22939662
5471;2015;9;4;23;281.3775;1122.51;0.250668145
5472;2015;9;5;0;297.57;1122.51;0.265093407
5473;2015;9;5;1;272.9775;1122.51;0.243184916
5474;2015;9;5;2;237.89;1122.51;0.211926843
5475;2015;9;5;3;204.63;1122.51;0.182296817
5476;2015;9;5;4;189.875;1122.51;0.169152168
5477;2015;9;5;5;162.285;1122.51;0.144573322
5478;2015;9;5;6;159.4975;1122.51;0.142090048
5479;2015;9;5;7;163.4425;1122.51;0.145604494
5480;2015;9;5;8;147.885;1122.51;0.131744929
5481;2015;9;5;9;122.8925;1122.51;0.109480094
5482;2015;9;5;10;123.0875;1122.51;0.109653812
5483;2015;9;5;11;136.01;1122.51;0.121165958
5484;2015;9;5;12;148.915;1122.51;0.132662515
5485;2015;9;5;13;164.42;1122.51;0.14647531
5486;2015;9;5;14;169.4775;1122.51;0.150980838
5487;2015;9;5;15;200.33;1122.51;0.178466116
5488;2015;9;5;16;236.9225;1122.51;0.211064935
5489;2015;9;5;17;274.6675;1122.51;0.24469047
5490;2015;9;5;18;258.305;1122.51;0.230113763
5491;2015;9;5;19;208.3425;1122.51;0.185604137
5492;2015;9;5;20;230.2125;1122.51;0.20508726
5493;2015;9;5;21;265.9025;1122.51;0.236882077
5494;2015;9;5;22;279.025;1122.51;0.248572396
5495;2015;9;5;23;241.8;1122.51;0.215410108
5496;2015;9;6;0;220.1325;1122.51;0.196107384
5497;2015;9;6;1;228.8525;1122.51;0.203875689
5498;2015;9;6;2;216.7825;1122.51;0.193123001
5499;2015;9;6;3;209.8425;1122.51;0.186940428
5500;2015;9;6;4;207.7475;1122.51;0.185074075
5501;2015;9;6;5;202.43;1122.51;0.180336924
5502;2015;9;6;6;181.84;1122.51;0.161994103
5503;2015;9;6;7;173.9475;1122.51;0.154962985
5504;2015;9;6;8;156.8525;1122.51;0.139733722
5505;2015;9;6;9;133.0525;1122.51;0.118531238
5506;2015;9;6;10;151.26;1122.51;0.134751584
5507;2015;9;6;11;180.1;1122.51;0.160444005
5508;2015;9;6;12;178.0675;1122.51;0.158633331
5509;2015;9;6;13;172.3875;1122.51;0.153573242
5510;2015;9;6;14;171.0625;1122.51;0.152392852
5511;2015;9;6;15;181.86;1122.51;0.16201192
5512;2015;9;6;16;182.755;1122.51;0.16280924
5513;2015;9;6;17;180.2275;1122.51;0.16055759
5514;2015;9;6;18;178.3125;1122.51;0.158851592
5515;2015;9;6;19;156.8575;1122.51;0.139738176
5516;2015;9;6;20;126.0875;1122.51;0.112326394
5517;2015;9;6;21;107.0875;1122.51;0.095400041
5518;2015;9;6;22;115.3625;1122.51;0.102771913
5519;2015;9;6;23;123.955;1122.51;0.110426633
5520;2015;9;7;0;90.3675;1122.51;0.080504851
5521;2015;9;7;1;93.57;1122.51;0.083357832
5522;2015;9;7;2;134.35;1122.51;0.11968713
5523;2015;9;7;3;164.5825;1122.51;0.146620075
5524;2015;9;7;4;187.8875;1122.51;0.167381582
5525;2015;9;7;5;205.1975;1122.51;0.18280238
5526;2015;9;7;6;232.4775;1122.51;0.207105059
5527;2015;9;7;7;220.6825;1122.51;0.196597358
5528;2015;9;7;8;149.555;1122.51;0.133232666
5529;2015;9;7;9;101.035;1122.51;0.090008107
5530;2015;9;7;10;87.18;1122.51;0.077665232
5531;2015;9;7;11;22.6025;1122.51;0.020135678
5532;2015;9;7;12;99.825;1122.51;0.088930165
5533;2015;9;7;13;113.8475;1122.51;0.101422259
5534;2015;9;7;14;118.3775;1122.51;0.105457858
5535;2015;9;7;15;119.34;1122.51;0.106315311
5536;2015;9;7;16;108.9025;1122.51;0.097016953
5537;2015;9;7;17;94.4875;1122.51;0.084175197
5538;2015;9;7;18;79.945;1122.51;0.071219856
5539;2015;9;7;19;71.1775;1122.51;0.063409235
5540;2015;9;7;20;73.0325;1122.51;0.065061781
5541;2015;9;7;21;101.055;1122.51;0.090025924
5542;2015;9;7;22;80.715;1122.51;0.071905818
5543;2015;9;7;23;57.84;1122.51;0.051527381
5544;2015;9;8;0;53.1225;1122.51;0.047324745
5545;2015;9;8;1;55.7025;1122.51;0.049623166
5546;2015;9;8;2;49.955;1122.51;0.044502944
5547;2015;9;8;3;55.67;1122.51;0.049594213
5548;2015;9;8;4;67.4825;1122.51;0.060117505
5549;2015;9;8;5;57.9725;1122.51;0.05164542
5550;2015;9;8;6;55.2425;1122.51;0.04921337
5551;2015;9;8;7;55.9625;1122.51;0.04985479
5552;2015;9;8;8;43.665;1122.51;0.038899431
5553;2015;9;8;9;25.4225;1122.51;0.022647905
5554;2015;9;8;10;27.085;1122.51;0.024128961
5555;2015;9;8;11;28.465;1122.51;0.025358349
5556;2015;9;8;12;29.115;1122.51;0.025937408
5557;2015;9;8;13;33.415;1122.51;0.029768109
5558;2015;9;8;14;35.8925;1122.51;0.031975216
5559;2015;9;8;15;37.2225;1122.51;0.033160061
5560;2015;9;8;16;43.0425;1122.51;0.03834487
5561;2015;9;8;17;47.3375;1122.51;0.042171117
5562;2015;9;8;18;45.0525;1122.51;0.0401355
5563;2015;9;8;19;47.745;1122.51;0.042534142
5564;2015;9;8;20;62.6375;1122.51;0.055801285
5565;2015;9;8;21;92.96;1122.51;0.082814407
5566;2015;9;8;22;115.9475;1122.51;0.103293066
5567;2015;9;8;23;133.8;1122.51;0.119197156
5568;2015;9;9;0;147.9225;1122.51;0.131778336
5569;2015;9;9;1;116.7925;1122.51;0.104045844
5570;2015;9;9;2;116.5225;1122.51;0.103805311
5571;2015;9;9;3;148.675;1122.51;0.132448709
5572;2015;9;9;4;121.205;1122.51;0.107976766
5573;2015;9;9;5;159.97;1122.51;0.14251098
5574;2015;9;9;6;162.4825;1122.51;0.144749267
5575;2015;9;9;7;172.12;1122.51;0.153334937
5576;2015;9;9;8;153.5325;1122.51;0.136776064
5577;2015;9;9;9;57.8525;1122.51;0.051538516
5578;2015;9;9;10;62.9925;1122.51;0.05611754
5579;2015;9;9;11;113.835;1122.51;0.101411123
5580;2015;9;9;12;39.54;1122.51;0.035224631
5581;2015;9;9;13;0;1122.51;0
5582;2015;9;9;14;246.0575;1122.51;0.219202947
5583;2015;9;9;15;266.5575;1122.51;0.237465591
5584;2015;9;9;16;249.195;1122.51;0.221998022
5585;2015;9;9;17;219.435;1122.51;0.195486009
5586;2015;9;9;18;201.5625;1122.51;0.179564102
5587;2015;9;9;19;187.0125;1122.51;0.166602079
5588;2015;9;9;20;256.3125;1122.51;0.228338723
5589;2015;9;9;21;362.54;1122.51;0.322972624
5590;2015;9;9;22;372.7725;1122.51;0.332088356
5591;2015;9;9;23;375.475;1122.51;0.334495906
5592;2015;9;10;0;397.085;1122.51;0.353747405
5593;2015;9;10;1;350.0075;1122.51;0.311807913
5594;2015;9;10;2;319.09;1122.51;0.284264728
5595;2015;9;10;3;307.445;1122.51;0.273890656
5596;2015;9;10;4;280.5125;1122.51;0.249897551
5597;2015;9;10;5;277.245;1122.51;0.246986664
5598;2015;9;10;6;296.03;1122.51;0.263721481
5599;2015;9;10;7;311.7225;1122.51;0.277701312
5600;2015;9;10;8;261.99;1122.51;0.233396584
5601;2015;9;10;9;144.3225;1122.51;0.128571238
5602;2015;9;10;10;110.1625;1122.51;0.098139438
5603;2015;9;10;11;143.7225;1122.51;0.128036721
5604;2015;9;10;12;97.65;1122.51;0.086992543
5605;2015;9;10;13;223.1775;1122.51;0.198820055
5606;2015;9;10;14;222.795;1122.51;0.198479301
5607;2015;9;10;15;226.765;1122.51;0.202016018
5608;2015;9;10;16;187.45;1122.51;0.166991831
5609;2015;9;10;17;168.955;1122.51;0.150515363
5610;2015;9;10;18;105.1775;1122.51;0.093698497
5611;2015;9;10;19;209.395;1122.51;0.186541768
5612;2015;9;10;20;237.0525;1122.51;0.211180747
5613;2015;9;10;21;382.885;1122.51;0.341097184
5614;2015;9;10;22;360.1625;1122.51;0.320854603
5615;2015;9;10;23;346.2375;1122.51;0.308449368
5616;2015;9;11;0;151.9275;1122.51;0.135346233
5617;2015;9;11;1;215.7475;1122.51;0.19220096
5618;2015;9;11;2;232.675;1122.51;0.207281004
5619;2015;9;11;3;203.395;1122.51;0.181196604
5620;2015;9;11;4;196.355;1122.51;0.174924945
5621;2015;9;11;5;138.895;1122.51;0.123736091
5622;2015;9;11;6;179.615;1122.51;0.160011938
5623;2015;9;11;7;118.4425;1122.51;0.105515764
5624;2015;9;11;8;120.6275;1122.51;0.107462294
5625;2015;9;11;9;54.4075;1122.51;0.048469501
5626;2015;9;11;10;19.5075;1122.51;0.017378464
5627;2015;9;11;11;15.0675;1122.51;0.013423043
5628;2015;9;11;12;24.155;1122.51;0.021518739
5629;2015;9;11;13;37.5125;1122.51;0.033418411
5630;2015;9;11;14;32.8575;1122.51;0.029271454
5631;2015;9;11;15;25.6975;1122.51;0.022892892
5632;2015;9;11;16;19.8225;1122.51;0.017659085
5633;2015;9;11;17;20.555;1122.51;0.018311641
5634;2015;9;11;18;26.085;1122.51;0.0232381
5635;2015;9;11;19;37.555;1122.51;0.033456272
5636;2015;9;11;20;64.1;1122.51;0.057104168
5637;2015;9;11;21;92.06;1122.51;0.082012632
5638;2015;9;11;22;155.4175;1122.51;0.138455337
5639;2015;9;11;23;248.4725;1122.51;0.221354375
5640;2015;9;12;0;348.175;1122.51;0.31017541
5641;2015;9;12;1;334.85;1122.51;0.298304692
5642;2015;9;12;2;292.585;1122.51;0.260652466
5643;2015;9;12;3;288.1475;1122.51;0.256699272
5644;2015;9;12;4;366.825;1122.51;0.326789962
5645;2015;9;12;5;364.95;1122.51;0.325119598
5646;2015;9;12;6;373.435;1122.51;0.332678551
5647;2015;9;12;7;325.5025;1122.51;0.289977372
5648;2015;9;12;8;327.2075;1122.51;0.29149629
5649;2015;9;12;9;354.875;1122.51;0.316144177
5650;2015;9;12;10;240.79;1122.51;0.214510338
5651;2015;9;12;11;197.2975;1122.51;0.175764581
5652;2015;9;12;12;322.5525;1122.51;0.287349333
5653;2015;9;12;13;248.4775;1122.51;0.22135883
5654;2015;9;12;14;160.2;1122.51;0.142715878
5655;2015;9;12;15;92.965;1122.51;0.082818861
5656;2015;9;12;16;90.765;1122.51;0.080858968
5657;2015;9;12;17;128.41;1122.51;0.114395417
5658;2015;9;12;18;107.7675;1122.51;0.096005826
5659;2015;9;12;19;153.095;1122.51;0.136386313
5660;2015;9;12;20;186.5175;1122.51;0.166161103
5661;2015;9;12;21;185.2975;1122.51;0.165074253
5662;2015;9;12;22;150.3275;1122.51;0.133920856
5663;2015;9;12;23;136.905;1122.51;0.121963279
5664;2015;9;13;0;163.52;1122.51;0.145673535
5665;2015;9;13;1;103.67;1122.51;0.092355525
5666;2015;9;13;2;62.1225;1122.51;0.055342491
5667;2015;9;13;3;31.7775;1122.51;0.028309325
5668;2015;9;13;4;26.7775;1122.51;0.023855021
5669;2015;9;13;5;36.8525;1122.51;0.032830442
5670;2015;9;13;6;48.6175;1122.51;0.043311418
5671;2015;9;13;7;65.3575;1122.51;0.058224426
5672;2015;9;13;8;89.235;1122.51;0.079495951
5673;2015;9;13;9;73.88;1122.51;0.065816786
5674;2015;9;13;10;63.9175;1122.51;0.056941586
5675;2015;9;13;11;51.2325;1122.51;0.045641019
5676;2015;9;13;12;95.595;1122.51;0.085161825
5677;2015;9;13;13;190.2875;1122.51;0.169519648
5678;2015;9;13;14;249.715;1122.51;0.22246127
5679;2015;9;13;15;253.435;1122.51;0.225775271
5680;2015;9;13;16;243.76;1122.51;0.217156195
5681;2015;9;13;17;320.4475;1122.51;0.285474072
5682;2015;9;13;18;403.0275;1122.51;0.359041345
5683;2015;9;13;19;365.515;1122.51;0.325622934
5684;2015;9;13;20;362.405;1122.51;0.322852358
5685;2015;9;13;21;189.765;1122.51;0.169054173
5686;2015;9;13;22;157.94;1122.51;0.140702533
5687;2015;9;13;23;134.765;1122.51;0.120056837
5688;2015;9;14;0;163.1075;1122.51;0.145306055
5689;2015;9;14;1;178.99;1122.51;0.15945515
5690;2015;9;14;2;248.495;1122.51;0.22137442
5691;2015;9;14;3;272.085;1122.51;0.242389823
5692;2015;9;14;4;297.7275;1122.51;0.265233717
5693;2015;9;14;5;221.2725;1122.51;0.197122965
5694;2015;9;14;6;232.7825;1122.51;0.207376772
5695;2015;9;14;7;285.3575;1122.51;0.254213771
5696;2015;9;14;8;281.2125;1122.51;0.250521153
5697;2015;9;14;9;305.5425;1122.51;0.272195793
5698;2015;9;14;10;410.325;1122.51;0.365542401
5699;2015;9;14;11;443.195;1122.51;0.39482499
5700;2015;9;14;12;373.4675;1122.51;0.332707504
5701;2015;9;14;13;298.6125;1122.51;0.266022129
5702;2015;9;14;14;456.9;1122.51;0.407034236
5703;2015;9;14;15;577.09;1122.51;0.514106779
5704;2015;9;14;16;635.385;1122.51;0.566039501
5705;2015;9;14;17;717.8;1122.51;0.639459782
5706;2015;9;14;18;629.7575;1122.51;0.561026182
5707;2015;9;14;19;603.99;1122.51;0.53807093
5708;2015;9;14;20;616.59;1122.51;0.549295775
5709;2015;9;14;21;656.3325;1122.51;0.584700804
5710;2015;9;14;22;686.565;1122.51;0.611633749
5711;2015;9;14;23;650.465;1122.51;0.57947368
5712;2015;9;15;0;611.77;1122.51;0.545001826
5713;2015;9;15;1;629.02;1122.51;0.560369173
5714;2015;9;15;2;640.8625;1122.51;0.57091919
5715;2015;9;15;3;667.815;1122.51;0.594930112
5716;2015;9;15;4;708.3575;1122.51;0.63104783
5717;2015;9;15;5;719.2125;1122.51;0.640718123
5718;2015;9;15;6;674.54;1122.51;0.60092115
5719;2015;9;15;7;699.2725;1122.51;0.622954361
5720;2015;9;15;8;694.8025;1122.51;0.618972214
5721;2015;9;15;9;713.4275;1122.51;0.635564494
5722;2015;9;15;10;800.7625;1122.51;0.71336781
5723;2015;9;15;11;848.085;1122.51;0.755525563
5724;2015;9;15;12;881.645;1122.51;0.785422847
5725;2015;9;15;13;902.4925;1122.51;0.803995065
5726;2015;9;15;14;904.0325;1122.51;0.80536699
5727;2015;9;15;15;882.145;1122.51;0.785868277
5728;2015;9;15;16;814.0775;1122.51;0.725229619
5729;2015;9;15;17;714.1;1122.51;0.636163598
5730;2015;9;15;18;575.995;1122.51;0.513131286
5731;2015;9;15;19;293.0025;1122.51;0.261024401
5732;2015;9;15;20;294.6325;1122.51;0.262476504
5733;2015;9;15;21;332.325;1122.51;0.296055269
5734;2015;9;15;22;403.7325;1122.51;0.359669402
5735;2015;9;15;23;404.495;1122.51;0.360348683
5736;2015;9;16;0;405.3175;1122.51;0.361081416
5737;2015;9;16;1;376.3125;1122.51;0.335242002
5738;2015;9;16;2;389.2;1122.51;0.346722969
5739;2015;9;16;3;395.935;1122.51;0.352722916
5740;2015;9;16;4;331.055;1122.51;0.294923876
5741;2015;9;16;5;388.4275;1122.51;0.346034779
5742;2015;9;16;6;436.995;1122.51;0.389301654
5743;2015;9;16;7;431.23;1122.51;0.384165843
5744;2015;9;16;8;478.285;1122.51;0.426085291
5745;2015;9;16;9;540.3625;1122.51;0.481387694
5746;2015;9;16;10;574.49;1122.51;0.511790541
5747;2015;9;16;11;514.5575;1122.51;0.458399034
5748;2015;9;16;12;467.33;1122.51;0.416325912
5749;2015;9;16;13;475.325;1122.51;0.423448343
5750;2015;9;16;14;348.135;1122.51;0.310139776
5751;2015;9;16;15;280.375;1122.51;0.249775058
5752;2015;9;16;16;343.635;1122.51;0.306130903
5753;2015;9;16;17;414.125;1122.51;0.368927671
5754;2015;9;16;18;458.7975;1122.51;0.408724644
5755;2015;9;16;19;640.4875;1122.51;0.570585117
5756;2015;9;16;20;749.9475;1122.51;0.668098725
5757;2015;9;16;21;823.1075;1122.51;0.733274091
5758;2015;9;16;22;867.455;1122.51;0.772781534
5759;2015;9;16;23;882.285;1122.51;0.785992998
5760;2015;9;17;0;828.4725;1122.51;0.738053559
5761;2015;9;17;1;831.1925;1122.51;0.7404767
5762;2015;9;17;2;848.2375;1122.51;0.755661419
5763;2015;9;17;3;818.7375;1122.51;0.72938103
5764;2015;9;17;4;751.145;1122.51;0.669165531
5765;2015;9;17;5;686.815;1122.51;0.611856465
5766;2015;9;17;6;654.5975;1122.51;0.583155161
5767;2015;9;17;7;707.335;1122.51;0.630136925
5768;2015;9;17;8;642.9075;1122.51;0.572741
5769;2015;9;17;9;613.2275;1122.51;0.546300256
5770;2015;9;17;10;579.7675;1122.51;0.516492058
5771;2015;9;17;11;556.5075;1122.51;0.495770639
5772;2015;9;17;12;504.3475;1122.51;0.449303347
5773;2015;9;17;13;456.6825;1122.51;0.406840474
5774;2015;9;17;14;469.4275;1122.51;0.418194493
5775;2015;9;17;15;396.4925;1122.51;0.35321957
5776;2015;9;17;16;269.9625;1122.51;0.240498971
5777;2015;9;17;17;220.2225;1122.51;0.196187562
5778;2015;9;17;18;182.8025;1122.51;0.162851556
5779;2015;9;17;19;171.1075;1122.51;0.15243294
5780;2015;9;17;20;228.025;1122.51;0.203138502
5781;2015;9;17;21;252.5675;1122.51;0.22500245
5782;2015;9;17;22;263.94;1122.51;0.235133763
5783;2015;9;17;23;266.825;1122.51;0.237703896
5784;2015;9;18;0;265.7125;1122.51;0.236712813
5785;2015;9;18;1;283.87;1122.51;0.252888616
5786;2015;9;18;2;311.9725;1122.51;0.277924027
5787;2015;9;18;3;315.24;1122.51;0.280834915
5788;2015;9;18;4;296.5575;1122.51;0.26419141
5789;2015;9;18;5;327.5725;1122.51;0.291821454
5790;2015;9;18;6;349.5075;1122.51;0.311362482
5791;2015;9;18;7;354.505;1122.51;0.315814558
5792;2015;9;18;8;326.6225;1122.51;0.290975136
5793;2015;9;18;9;318.7775;1122.51;0.283986334
5794;2015;9;18;10;344.7725;1122.51;0.307144257
5795;2015;9;18;11;362.5675;1122.51;0.322997123
5796;2015;9;18;12;409.02;1122.51;0.364379827
5797;2015;9;18;13;480.55;1122.51;0.42810309
5798;2015;9;18;14;456.9;1122.51;0.407034236
5799;2015;9;18;15;357.535;1122.51;0.318513866
5800;2015;9;18;16;308.0825;1122.51;0.274458579
5801;2015;9;18;17;271.0225;1122.51;0.241443283
5802;2015;9;18;18;266.8225;1122.51;0.237701669
5803;2015;9;18;19;231.86;1122.51;0.206554953
5804;2015;9;18;20;196.2075;1122.51;0.174793543
5805;2015;9;18;21;193.1825;1122.51;0.17209869
5806;2015;9;18;22;216.52;1122.51;0.19288915
5807;2015;9;18;23;183.76;1122.51;0.163704555
5808;2015;9;19;0;159.5675;1122.51;0.142152408
