Timestep;Y;M;D;H;real_time_measured_MW;monitored_capacity_MW;capacity_factor
7826;2015;12;12;1;515.22;712.2;0.723420388
7827;2015;12;12;2;449.08;712.2;0.630553215
7828;2015;12;12;3;351.28;712.2;0.493232238
7829;2015;12;12;4;255.31;712.2;0.358480764
7830;2015;12;12;5;205.43;712.2;0.288444257
7831;2015;12;12;6;119.97;712.2;0.168449874
7832;2015;12;12;7;71.53;712.2;0.100435271
7833;2015;12;12;8;53;712.2;0.074417299
7834;2015;12;12;9;41.53;712.2;0.058312272
7835;2015;12;12;10;85.74;712.2;0.120387532
7836;2015;12;12;11;192.73;712.2;0.270612188
7837;2015;12;12;12;364.8;712.2;0.51221567
7838;2015;12;12;13;529.81;712.2;0.743906206
7839;2015;12;12;14;627.28;712.2;0.88076383
7840;2015;12;12;15;636.64;712.2;0.893906206
7841;2015;12;12;16;640.9;712.2;0.899887672
7842;2015;12;12;17;644.77;712.2;0.905321539
7843;2015;12;12;18;647.1;712.2;0.908593092
7844;2015;12;12;19;635.36;712.2;0.892108958
7845;2015;12;12;20;609.62;712.2;0.855967425
7846;2015;12;12;21;573.61;712.2;0.805405785
7847;2015;12;12;22;544.47;712.2;0.764490312
7848;2015;12;12;23;558.59;712.2;0.784316203
7849;2015;12;13;0;631.13;712.2;0.886169615
7850;2015;12;13;1;615.31;712.2;0.863956754
7851;2015;12;13;2;374.48;712.2;0.525807357
7852;2015;12;13;3;225.34;712.2;0.316399888
7853;2015;12;13;4;114.08;712.2;0.160179725
7854;2015;12;13;5;49.04;712.2;0.068857063
7855;2015;12;13;6;9.73;712.2;0.013661893
7856;2015;12;13;7;2.93;712.2;0.004114013
7857;2015;12;13;8;2.93;712.2;0.004114013
7858;2015;12;13;9;2.93;712.2;0.004114013
7859;2015;12;13;10;5.66;712.2;0.007947206
7860;2015;12;13;11;20.21;712.2;0.02837686
7861;2015;12;13;12;25.3;712.2;0.035523729
7862;2015;12;13;13;37.49;712.2;0.052639708
7863;2015;12;13;14;41.66;712.2;0.058494805
7864;2015;12;13;15;51.08;712.2;0.071721427
7865;2015;12;13;16;74.98;712.2;0.105279416
7866;2015;12;13;17;70.52;712.2;0.09901713
7867;2015;12;13;18;63.97;712.2;0.089820275
7868;2015;12;13;19;53.2;712.2;0.074698119
7869;2015;12;13;20;49.91;712.2;0.07007863
7870;2015;12;13;21;60.51;712.2;0.084962089
7871;2015;12;13;22;70.89;712.2;0.099536647
7872;2015;12;13;23;98.72;712.2;0.138612749
7873;2015;12;14;0;115.9;712.2;0.162735187
7874;2015;12;14;1;105.47;712.2;0.148090424
7875;2015;12;14;2;140.24;712.2;0.19691098
7876;2015;12;14;3;272.54;712.2;0.382673406
7877;2015;12;14;4;186.16;712.2;0.261387251
7878;2015;12;14;5;179.05;712.2;0.2514041
7879;2015;12;14;6;186.71;712.2;0.262159506
7880;2015;12;14;7;187.43;712.2;0.263170458
7881;2015;12;14;8;147.27;712.2;0.206781803
7882;2015;12;14;9;137.51;712.2;0.193077787
7883;2015;12;14;10;171.65;712.2;0.24101376
7884;2015;12;14;11;142.45;712.2;0.200014041
7885;2015;12;14;12;111.79;712.2;0.156964336
7886;2015;12;14;13;55.85;712.2;0.078418983
7887;2015;12;14;14;71.62;712.2;0.10056164
7888;2015;12;14;15;116.64;712.2;0.163774221
7889;2015;12;14;16;101.95;712.2;0.143147992
7890;2015;12;14;17;78.83;712.2;0.110685201
7891;2015;12;14;18;68.32;712.2;0.09592811
7892;2015;12;14;19;58.28;712.2;0.081830946
7893;2015;12;14;20;40.42;712.2;0.056753721
7894;2015;12;14;21;51.69;712.2;0.072577928
7895;2015;12;14;22;64.31;712.2;0.090297669
7896;2015;12;14;23;73.34;712.2;0.102976692
7897;2015;12;15;0;40.81;712.2;0.05730132
7898;2015;12;15;1;39.47;712.2;0.055419826
7899;2015;12;15;2;6.11;712.2;0.008579051
7900;2015;12;15;3;4.68;712.2;0.006571188
7901;2015;12;15;4;11.59;712.2;0.016273519
7902;2015;12;15;5;23.18;712.2;0.032547037
7903;2015;12;15;6;0.2;712.2;0.00028082
7904;2015;12;15;7;7.28;712.2;0.010221848
7905;2015;12;15;8;0.15;712.2;0.000210615
7906;2015;12;15;9;14.59;712.2;0.020485819
7907;2015;12;15;10;32.82;712.2;0.046082561
7908;2015;12;15;11;49.77;712.2;0.069882056
7909;2015;12;15;12;64.47;712.2;0.090522325
7910;2015;12;15;13;37.71;712.2;0.05294861
7911;2015;12;15;14;106.91;712.2;0.150112328
7912;2015;12;15;15;151.89;712.2;0.213268745
7913;2015;12;15;16;199.16;712.2;0.27964055
7914;2015;12;15;17;278.52;712.2;0.391069924
7915;2015;12;15;18;402.55;712.2;0.565220444
7916;2015;12;15;19;437.86;712.2;0.614799214
7917;2015;12;15;20;420;712.2;0.589721988
7918;2015;12;15;21;365.35;712.2;0.512987925
7919;2015;12;15;22;379.74;712.2;0.533192923
7920;2015;12;15;23;443.85;712.2;0.623209773
7921;2015;12;16;0;467.17;712.2;0.655953384
7922;2015;12;16;1;470.2;712.2;0.660207807
7923;2015;12;16;2;428.51;712.2;0.601670879
7924;2015;12;16;3;445.33;712.2;0.62528784
7925;2015;12;16;4;519.21;712.2;0.729022746
7926;2015;12;16;5;499.54;712.2;0.7014041
7927;2015;12;16;6;569.97;712.2;0.800294861
7928;2015;12;16;7;605.46;712.2;0.850126369
7929;2015;12;16;8;590.42;712.2;0.829008705
7930;2015;12;16;9;572.77;712.2;0.804226341
7931;2015;12;16;10;579.95;712.2;0.814307779
7932;2015;12;16;11;576.81;712.2;0.809898905
7933;2015;12;16;12;513.93;712.2;0.721609099
7934;2015;12;16;13;524.61;712.2;0.736604886
7935;2015;12;16;14;586.19;712.2;0.823069363
7936;2015;12;16;15;631.98;712.2;0.8873631
7937;2015;12;16;16;640.84;712.2;0.899803426
7938;2015;12;16;17;643.89;712.2;0.904085931
7939;2015;12;16;18;643.74;712.2;0.903875316
7940;2015;12;16;19;562.43;712.2;0.789707947
7941;2015;12;16;20;409.05;712.2;0.574347094
7942;2015;12;16;21;373.7;712.2;0.52471216
7943;2015;12;16;22;427.5;712.2;0.600252738
7944;2015;12;16;23;372.34;712.2;0.522802584
7945;2015;12;17;0;422.18;712.2;0.592782926
7946;2015;12;17;1;400.38;712.2;0.562173547
7947;2015;12;17;2;430.09;712.2;0.603889357
7948;2015;12;17;3;523.55;712.2;0.73511654
7949;2015;12;17;4;570.62;712.2;0.801207526
7950;2015;12;17;5;576.65;712.2;0.809674249
7951;2015;12;17;6;590;712.2;0.828418983
7952;2015;12;17;7;594.54;712.2;0.834793597
7953;2015;12;17;8;616;712.2;0.864925583
7954;2015;12;17;9;625;712.2;0.877562482
7955;2015;12;17;10;626.18;712.2;0.87921932
7956;2015;12;17;11;612.74;712.2;0.860348217
7957;2015;12;17;12;566.5;712.2;0.795422634
7958;2015;12;17;13;445.49;712.2;0.625512496
7959;2015;12;17;14;300.83;712.2;0.422395395
7960;2015;12;17;15;314.42;712.2;0.441477113
7961;2015;12;17;16;477.26;712.2;0.670120753
7962;2015;12;17;17;556.32;712.2;0.781128896
7963;2015;12;17;18;579.62;712.2;0.813844426
7964;2015;12;17;19;594.8;712.2;0.835158663
7965;2015;12;17;20;568.66;712.2;0.79845549
7966;2015;12;17;21;584.91;712.2;0.821272115
7967;2015;12;17;22;608.49;712.2;0.854380792
7968;2015;12;17;23;608.49;712.2;0.854380792
7969;2015;12;18;0;539.91;712.2;0.758087616
7970;2015;12;18;1;545.28;712.2;0.765627633
7971;2015;12;18;2;478.14;712.2;0.671356361
7972;2015;12;18;3;388.65;712.2;0.545703454
7973;2015;12;18;4;378.48;712.2;0.531423757
7974;2015;12;18;5;421.29;712.2;0.591533277
7975;2015;12;18;6;436.99;712.2;0.613577647
7976;2015;12;18;7;426.47;712.2;0.598806515
7977;2015;12;18;8;335.2;712.2;0.470654311
7978;2015;12;18;9;327.27;712.2;0.459519798
7979;2015;12;18;10;250.15;712.2;0.351235608
7980;2015;12;18;11;285.29;712.2;0.400575681
7981;2015;12;18;12;364.86;712.2;0.512299916
7982;2015;12;18;13;362.62;712.2;0.509154732
7983;2015;12;18;14;340.3;712.2;0.47781522
7984;2015;12;18;15;362.99;712.2;0.509674249
7985;2015;12;18;16;389.46;712.2;0.546840775
7986;2015;12;18;17;416.58;712.2;0.584919966
7987;2015;12;18;18;484.17;712.2;0.679823083
7988;2015;12;18;19;433.82;712.2;0.60912665
7989;2015;12;18;20;414.58;712.2;0.582111766
7990;2015;12;18;21;500.76;712.2;0.703117102
7991;2015;12;18;22;508.02;712.2;0.713310868
7992;2015;12;18;23;570.83;712.2;0.801502387
7993;2015;12;19;0;545.18;712.2;0.765487223
7994;2015;12;19;1;541.19;712.2;0.759884864
7995;2015;12;19;2;602.63;712.2;0.846152766
7996;2015;12;19;3;572.29;712.2;0.803552373
7997;2015;12;19;4;591.45;712.2;0.830454928
7998;2015;12;19;5;596.45;712.2;0.837475428
7999;2015;12;19;6;610.29;712.2;0.856908172
8000;2015;12;19;7;559.38;712.2;0.785425442
8001;2015;12;19;8;599.86;712.2;0.842263409
8002;2015;12;19;9;637.84;712.2;0.895591126
8003;2015;12;19;10;647.29;712.2;0.908859871
8004;2015;12;19;11;621.02;712.2;0.871974165
8005;2015;12;19;12;587.95;712.2;0.825540578
8006;2015;12;19;13;626.1;712.2;0.879106992
8007;2015;12;19;14;654.61;712.2;0.919137883
8008;2015;12;19;15;655.52;712.2;0.920415614
8009;2015;12;19;16;655.87;712.2;0.920907049
8010;2015;12;19;17;650.55;712.2;0.913437237
8011;2015;12;19;18;656.98;712.2;0.9224656
8012;2015;12;19;19;657.19;712.2;0.922760461
8013;2015;12;19;20;658.5;712.2;0.924599832
8014;2015;12;19;21;658.5;712.2;0.924599832
8015;2015;12;19;22;648.21;712.2;0.910151643
8016;2015;12;19;23;657.05;712.2;0.922563887
8017;2015;12;20;0;658.5;712.2;0.924599832
8018;2015;12;20;1;658.5;712.2;0.924599832
8019;2015;12;20;2;651.77;712.2;0.915150239
8020;2015;12;20;3;649.14;712.2;0.911457456
8021;2015;12;20;4;657.63;712.2;0.923378265
8022;2015;12;20;5;631.27;712.2;0.886366189
8023;2015;12;20;6;618.41;712.2;0.868309464
8024;2015;12;20;7;640.7;712.2;0.899606852
8025;2015;12;20;8;592.18;712.2;0.831479921
8026;2015;12;20;9;570.32;712.2;0.800786296
8027;2015;12;20;10;566.88;712.2;0.795956192
8028;2015;12;20;11;563.27;712.2;0.790887391
8029;2015;12;20;12;526.81;712.2;0.739693906
8030;2015;12;20;13;491.83;712.2;0.690578489
8031;2015;12;20;14;424.82;712.2;0.59648975
8032;2015;12;20;15;471.19;712.2;0.661597866
8033;2015;12;20;16;508.4;712.2;0.713844426
8034;2015;12;20;17;514.62;712.2;0.722577928
8035;2015;12;20;18;584.8;712.2;0.821117664
8036;2015;12;20;19;584.91;712.2;0.821272115
8037;2015;12;20;20;640.11;712.2;0.898778433
8038;2015;12;20;21;593.26;712.2;0.832996349
8039;2015;12;20;22;641.97;712.2;0.901390059
8040;2015;12;20;23;630.59;712.2;0.885411401
8041;2015;12;21;0;589.7;712.2;0.827997753
8042;2015;12;21;1;623.99;712.2;0.876144341
8043;2015;12;21;2;559.72;712.2;0.785902836
8044;2015;12;21;3;633.77;712.2;0.889876439
8045;2015;12;21;4;607.61;712.2;0.853145184
8046;2015;12;21;5;607.85;712.2;0.853482168
8047;2015;12;21;6;593.41;712.2;0.833206964
8048;2015;12;21;7;610.54;712.2;0.857259197
8049;2015;12;21;8;567.39;712.2;0.796672283
8050;2015;12;21;9;625.87;712.2;0.878784049
8051;2015;12;21;10;647.29;712.2;0.908859871
8052;2015;12;21;11;655.29;712.2;0.920092671
8053;2015;12;21;12;655.34;712.2;0.920162876
8054;2015;12;21;13;657.62;712.2;0.923364224
8055;2015;12;21;14;657.62;712.2;0.923364224
8056;2015;12;21;15;655.49;712.2;0.920373491
8057;2015;12;21;16;590.68;712.2;0.829373771
8058;2015;12;21;17;391.14;712.2;0.549199663
8059;2015;12;21;18;536.62;712.2;0.753468127
8060;2015;12;21;19;647.65;712.2;0.909365347
8061;2015;12;21;20;653.02;712.2;0.916905364
8062;2015;12;21;21;651.19;712.2;0.914335861
8063;2015;12;21;22;637.12;712.2;0.894580174
8064;2015;12;21;23;598.75;712.2;0.840704858
8065;2015;12;22;0;451.66;712.2;0.634175793
8066;2015;12;22;1;517.4;712.2;0.726481325
8067;2015;12;22;2;567.42;712.2;0.796714406
8068;2015;12;22;3;613.33;712.2;0.861176636
8069;2015;12;22;4;643.38;712.2;0.90336984
8070;2015;12;22;5;654.4;712.2;0.918843022
8071;2015;12;22;6;659.67;712.2;0.926242628
8072;2015;12;22;7;659.67;712.2;0.926242628
8073;2015;12;22;8;659.1;712.2;0.925442291
8074;2015;12;22;9;650.65;712.2;0.913577647
8075;2015;12;22;10;623.68;712.2;0.87570907
8076;2015;12;22;11;593.51;712.2;0.833347374
8077;2015;12;22;12;622.05;712.2;0.873420388
8078;2015;12;22;13;526.5;712.2;0.739258635
8079;2015;12;22;14;599.94;712.2;0.842375737
8080;2015;12;22;15;645.98;712.2;0.9070205
8081;2015;12;22;16;656.75;712.2;0.922142657
8082;2015;12;22;17;646.5;712.2;0.907750632
8083;2015;12;22;18;655.1;712.2;0.919825892
8084;2015;12;22;19;659.03;712.2;0.925344004
8085;2015;12;22;20;657.32;712.2;0.922942994
8086;2015;12;22;21;659;712.2;0.925301881
8087;2015;12;22;22;659.96;712.2;0.926649817
8088;2015;12;22;23;660.84;712.2;0.927885425
8089;2015;12;23;0;659.09;712.2;0.92542825
8090;2015;12;23;1;639.88;712.2;0.89845549
8091;2015;12;23;2;655.05;712.2;0.919755687
8092;2015;12;23;3;653.93;712.2;0.918183095
8093;2015;12;23;4;645.79;712.2;0.906753721
8094;2015;12;23;5;654.9;712.2;0.919545072
8095;2015;12;23;6;657.4;712.2;0.923055322
8096;2015;12;23;7;656.58;712.2;0.92190396
8097;2015;12;23;8;651.58;712.2;0.91488346
8098;2015;12;23;9;648.27;712.2;0.910235889
8099;2015;12;23;10;644.4;712.2;0.904802022
8100;2015;12;23;11;631.95;712.2;0.887320977
8101;2015;12;23;12;623.32;712.2;0.875203594
8102;2015;12;23;13;573.96;712.2;0.80589722
8103;2015;12;23;14;486.03;712.2;0.682434709
8104;2015;12;23;15;400.12;712.2;0.561808481
8105;2015;12;23;16;449.75;712.2;0.631493962
8106;2015;12;23;17;457.41;712.2;0.642249368
8107;2015;12;23;18;446.46;712.2;0.626874473
8108;2015;12;23;19;465.23;712.2;0.65322943
8109;2015;12;23;20;530.53;712.2;0.744917158
8110;2015;12;23;21;532.75;712.2;0.74803426
8111;2015;12;23;22;547.04;712.2;0.768098849
8112;2015;12;23;23;528.84;712.2;0.742544229
8113;2015;12;24;0;563.12;712.2;0.790676776
8114;2015;12;24;1;620.53;712.2;0.871286156
8115;2015;12;24;2;620.21;712.2;0.870836844
8116;2015;12;24;3;636.65;712.2;0.893920247
8117;2015;12;24;4;639.5;712.2;0.897921932
8118;2015;12;24;5;645.96;712.2;0.906992418
8119;2015;12;24;6;647.99;712.2;0.909842741
8120;2015;12;24;7;654.92;712.2;0.919573154
8121;2015;12;24;8;653.8;712.2;0.918000562
8122;2015;12;24;9;655.58;712.2;0.92049986
8123;2015;12;24;10;655.58;712.2;0.92049986
8124;2015;12;24;11;655.58;712.2;0.92049986
8125;2015;12;24;12;657.41;712.2;0.923069363
8126;2015;12;24;13;657.33;712.2;0.922957035
8127;2015;12;24;14;656.94;712.2;0.922409436
8128;2015;12;24;15;657.06;712.2;0.922577928
8129;2015;12;24;16;656.77;712.2;0.922170739
8130;2015;12;24;17;640.98;712.2;0.9
8131;2015;12;24;18;647.6;712.2;0.909295142
8132;2015;12;24;19;653.98;712.2;0.9182533
8133;2015;12;24;20;657;712.2;0.922493682
8134;2015;12;24;21;643.68;712.2;0.90379107
8135;2015;12;24;22;648.12;712.2;0.910025274
8136;2015;12;24;23;651.23;712.2;0.914392025
8137;2015;12;25;0;644.97;712.2;0.905602359
8138;2015;12;25;1;638.47;712.2;0.896475709
8139;2015;12;25;2;616.68;712.2;0.865880371
8140;2015;12;25;3;550.83;712.2;0.773420388
8141;2015;12;25;4;379.58;712.2;0.532968267
8142;2015;12;25;5;311.06;712.2;0.436759337
8143;2015;12;25;6;288.15;712.2;0.404591407
8144;2015;12;25;7;329.54;712.2;0.462707105
8145;2015;12;25;8;320.89;712.2;0.45056164
8146;2015;12;25;9;291.57;712.2;0.409393429
8147;2015;12;25;10;513.25;712.2;0.720654311
8148;2015;12;25;11;625.34;712.2;0.878039876
8149;2015;12;25;12;522.07;712.2;0.733038472
8150;2015;12;25;13;417.92;712.2;0.58680146
8151;2015;12;25;14;412.93;712.2;0.579795001
8152;2015;12;25;15;552.97;712.2;0.776425161
8153;2015;12;25;16;632.05;712.2;0.887461387
8154;2015;12;25;17;649.44;712.2;0.911878686
8155;2015;12;25;18;653.82;712.2;0.918028644
8156;2015;12;25;19;652.09;712.2;0.915599551
8157;2015;12;25;20;650.61;712.2;0.913521483
8158;2015;12;25;21;650.61;712.2;0.913521483
8159;2015;12;25;22;650.61;712.2;0.913521483
8160;2015;12;25;23;648.44;712.2;0.910474586
8161;2015;12;26;0;649.09;712.2;0.911387251
8162;2015;12;26;1;650.2;712.2;0.912945802
8163;2015;12;26;2;650.2;712.2;0.912945802
8164;2015;12;26;3;650.2;712.2;0.912945802
8165;2015;12;26;4;650.2;712.2;0.912945802
8166;2015;12;26;5;647.29;712.2;0.908859871
8167;2015;12;26;6;649.09;712.2;0.911387251
8168;2015;12;26;7;646.78;712.2;0.90814378
8169;2015;12;26;8;650.61;712.2;0.913521483
8170;2015;12;26;9;647.1;712.2;0.908593092
8171;2015;12;26;10;643.67;712.2;0.903777029
8172;2015;12;26;11;647.68;712.2;0.90940747
8173;2015;12;26;12;650.3;712.2;0.913086212
8174;2015;12;26;13;649.79;712.2;0.912370121
8175;2015;12;26;14;644.91;712.2;0.905518113
8176;2015;12;26;15;641.51;712.2;0.900744173
8177;2015;12;26;16;643.07;712.2;0.902934569
8178;2015;12;26;17;631.4;712.2;0.886548722
8179;2015;12;26;18;614.06;712.2;0.862201629
8180;2015;12;26;19;641.92;712.2;0.901319854
8181;2015;12;26;20;640.38;712.2;0.89915754
8182;2015;12;26;21;638.78;712.2;0.89691098
8183;2015;12;26;22;633.61;712.2;0.889651783
8184;2015;12;26;23;632.96;712.2;0.888739118
8185;2015;12;27;0;637.39;712.2;0.894959281
8186;2015;12;27;1;638.12;712.2;0.895984274
8187;2015;12;27;2;638.63;712.2;0.896700365
8188;2015;12;27;3;637.75;712.2;0.895464757
8189;2015;12;27;4;638.34;712.2;0.896293176
8190;2015;12;27;5;633.21;712.2;0.889090143
8191;2015;12;27;6;628.42;712.2;0.882364504
8192;2015;12;27;7;626.5;712.2;0.879668632
8193;2015;12;27;8;637.66;712.2;0.895338388
8194;2015;12;27;9;638.21;712.2;0.896110643
8195;2015;12;27;10;637.61;712.2;0.895268183
8196;2015;12;27;11;639.35;712.2;0.897711317
8197;2015;12;27;12;639.16;712.2;0.897444538
8198;2015;12;27;13;628.18;712.2;0.88202752
8199;2015;12;27;14;633.65;712.2;0.889707947
8200;2015;12;27;15;618.77;712.2;0.86881494
8201;2015;12;27;16;605.68;712.2;0.850435271
8202;2015;12;27;17;527.22;712.2;0.740269587
8203;2015;12;27;18;386.02;712.2;0.542010671
8204;2015;12;27;19;320.36;712.2;0.449817467
8205;2015;12;27;20;223.65;712.2;0.314026959
8206;2015;12;27;21;257.16;712.2;0.361078349
8207;2015;12;27;22;232.45;712.2;0.326383038
8208;2015;12;27;23;198.79;712.2;0.279121033
8209;2015;12;28;0;166.97;712.2;0.234442572
8210;2015;12;28;1;139.62;712.2;0.196040438
8211;2015;12;28;2;102.56;712.2;0.144004493
8212;2015;12;28;3;98.9;712.2;0.138865487
8213;2015;12;28;4;84.28;712.2;0.118337546
8214;2015;12;28;5;122.37;712.2;0.171819714
8215;2015;12;28;6;177.62;712.2;0.249396237
8216;2015;12;28;7;253.08;712.2;0.355349621
8217;2015;12;28;8;243.9;712.2;0.342459983
8218;2015;12;28;9;272.66;712.2;0.382841898
8219;2015;12;28;10;325.74;712.2;0.457371525
8220;2015;12;28;11;472.35;712.2;0.663226622
8221;2015;12;28;12;321.17;712.2;0.450954788
8222;2015;12;28;13;268.67;712.2;0.377239539
8223;2015;12;28;14;257.15;712.2;0.361064308
8224;2015;12;28;15;395.02;712.2;0.554647571
8225;2015;12;28;16;457.72;712.2;0.642684639
8226;2015;12;28;17;562.99;712.2;0.790494243
8227;2015;12;28;18;603.69;712.2;0.847641112
8228;2015;12;28;19;547.25;712.2;0.76839371
8229;2015;12;28;20;559.5;712.2;0.785593934
8230;2015;12;28;21;568;712.2;0.797528784
8231;2015;12;28;22;583.62;712.2;0.819460826
8232;2015;12;28;23;583;712.2;0.818590284
8233;2015;12;29;0;527.13;712.2;0.740143218
8234;2015;12;29;1;497.53;712.2;0.698581859
8235;2015;12;29;2;485.04;712.2;0.68104465
8236;2015;12;29;3;498.17;712.2;0.699480483
8237;2015;12;29;4;488.24;712.2;0.68553777
8238;2015;12;29;5;488.93;712.2;0.686506599
8239;2015;12;29;6;505.82;712.2;0.710221848
8240;2015;12;29;7;431.17;712.2;0.605405785
8241;2015;12;29;8;328.15;712.2;0.460755406
8242;2015;12;29;9;382.56;712.2;0.537152485
8243;2015;12;29;10;398.14;712.2;0.559028363
8244;2015;12;29;11;424.72;712.2;0.59634934
8245;2015;12;29;12;380.49;712.2;0.534245998
8246;2015;12;29;13;280.73;712.2;0.394172985
8247;2015;12;29;14;227.16;712.2;0.31895535
8248;2015;12;29;15;395;712.2;0.554619489
8249;2015;12;29;16;421.29;712.2;0.591533277
8250;2015;12;29;17;413.92;712.2;0.58118506
8251;2015;12;29;18;393.98;712.2;0.553187307
8252;2015;12;29;19;391.04;712.2;0.549059253
8253;2015;12;29;20;415.69;712.2;0.583670317
8254;2015;12;29;21;534.59;712.2;0.750617804
8255;2015;12;29;22;597.7;712.2;0.839230553
8256;2015;12;29;23;611.73;712.2;0.858930076
8257;2015;12;30;0;625.52;712.2;0.878292614
8258;2015;12;30;1;629.67;712.2;0.884119629
8259;2015;12;30;2;643.48;712.2;0.90351025
8260;2015;12;30;3;652.77;712.2;0.916554339
8261;2015;12;30;4;659.1;712.2;0.925442291
8262;2015;12;30;5;660.67;712.2;0.927646728
8263;2015;12;30;6;661.28;712.2;0.928503229
8264;2015;12;30;7;659.92;712.2;0.926593653
8265;2015;12;30;8;660.94;712.2;0.928025835
8266;2015;12;30;9;658.54;712.2;0.924655996
8267;2015;12;30;10;660.02;712.2;0.926734063
8268;2015;12;30;11;660.84;712.2;0.927885425
8269;2015;12;30;12;660.84;712.2;0.927885425
8270;2015;12;30;13;660.84;712.2;0.927885425
8271;2015;12;30;14;660.84;712.2;0.927885425
8272;2015;12;30;15;663.33;712.2;0.931381634
8273;2015;12;30;16;665.45;712.2;0.934358326
8274;2015;12;30;17;665.52;712.2;0.934456613
8275;2015;12;30;18;653.71;712.2;0.917874193
8276;2015;12;30;19;639.04;712.2;0.897276046
8277;2015;12;30;20;664;712.2;0.932322381
8278;2015;12;30;21;664.64;712.2;0.933221005
8279;2015;12;30;22;664.53;712.2;0.933066554
8280;2015;12;30;23;652.16;712.2;0.915697838
8281;2015;12;31;0;650.51;712.2;0.913381073
8282;2015;12;31;1;664.63;712.2;0.933206964
8283;2015;12;31;2;663.91;712.2;0.932196012
8284;2015;12;31;3;664.2;712.2;0.932603201
8285;2015;12;31;4;657.86;712.2;0.923701208
8286;2015;12;31;5;656.82;712.2;0.922240944
8287;2015;12;31;6;633.85;712.2;0.889988767
8288;2015;12;31;7;655.7;712.2;0.920668352
8289;2015;12;31;8;654.32;712.2;0.918730694
8290;2015;12;31;9;663.62;712.2;0.931788823
8291;2015;12;31;10;664.31;712.2;0.932757652
8292;2015;12;31;11;665.08;712.2;0.933838809
8293;2015;12;31;12;645.93;712.2;0.906950295
8294;2015;12;31;13;633.26;712.2;0.889160348
8295;2015;12;31;14;633.87;712.2;0.890016849
8296;2015;12;31;15;544.99;712.2;0.765220444
8297;2015;12;31;16;549.02;712.2;0.770878967
8298;2015;12;31;17;637.58;712.2;0.89522606
8299;2015;12;31;18;653.93;712.2;0.918183095
8300;2015;12;31;19;665.37;712.2;0.934245998
8301;2015;12;31;20;664.6;712.2;0.933164841
8302;2015;12;31;21;659.82;712.2;0.926453243
8303;2015;12;31;22;555.52;712.2;0.780005616
8304;2015;12;31;23;430.18;712.2;0.604015726
8305;2016;1;1;0;429.11;712.2;0.602513339
8306;2016;1;1;1;372.34;712.2;0.522802584
8307;2016;1;1;2;349.92;712.2;0.491322662
8308;2016;1;1;3;194.42;712.2;0.272985117
8309;2016;1;1;4;95.3;712.2;0.133810727
8310;2016;1;1;5;47.39;712.2;0.066540298
8311;2016;1;1;6;10.66;712.2;0.014967706
8312;2016;1;1;7;0.74;712.2;0.001039034
8313;2016;1;1;8;0.59;712.2;0.000828419
8314;2016;1;1;9;1.18;712.2;0.001656838
8315;2016;1;1;10;22.01;712.2;0.03090424
8316;2016;1;1;11;63.52;712.2;0.08918843
8317;2016;1;1;12;86.73;712.2;0.121777591
8318;2016;1;1;13;161.35;712.2;0.22655153
8319;2016;1;1;14;206.82;712.2;0.290395956
8320;2016;1;1;15;199.28;712.2;0.279809042
8321;2016;1;1;16;237.48;712.2;0.333445661
8322;2016;1;1;17;372.21;712.2;0.522620051
8323;2016;1;1;18;416.21;712.2;0.584400449
8324;2016;1;1;19;384.86;712.2;0.540381915
8325;2016;1;1;20;472.81;712.2;0.663872508
8326;2016;1;1;21;617.32;712.2;0.866778995
8327;2016;1;1;22;554.99;712.2;0.779261443
8328;2016;1;1;23;581.43;712.2;0.816385847
8329;2016;1;2;0;571.69;712.2;0.802709913
8330;2016;1;2;1;586.74;712.2;0.823841618
8331;2016;1;2;2;546.25;712.2;0.76698961
8332;2016;1;2;3;563.92;712.2;0.791800056
8333;2016;1;2;4;556.04;712.2;0.780735748
8334;2016;1;2;5;591.94;712.2;0.831142937
8335;2016;1;2;6;634.23;712.2;0.890522325
8336;2016;1;2;7;606.4;712.2;0.851446223
8337;2016;1;2;8;586.05;712.2;0.822872789
8338;2016;1;2;9;565.04;712.2;0.793372648
